,0,1,2
389,NORMAL2-IM-0135-0001.jpeg,"[[5, 143, 121, 17], [5, 98, 58, 17], [0, 68, 74, 21], [2042, 31, 54, 21], [11, 31, 54, 21], [2035, 8, 54, 21], [0, 8, 58, 21]]",text
390,person800_bacteria_2706.jpeg,"[[5, 143, 121, 17], [5, 98, 58, 17], [0, 68, 74, 21], [891, 31, 55, 17], [11, 31, 55, 17], [884, 8, 66, 17], [0, 8, 70, 17]]",text
391,person1243_virus_2110.jpeg,"[[0, 143, 126, 17], [5, 98, 58, 17], [0, 68, 63, 21], [1217, 31, 76, 17], [10, 31, 76, 17], [1212, 8, 72, 17], [5, 8, 72, 17]]",text
392,person1670_virus_2886.jpeg,"[[5, 143, 121, 17], [5, 98, 62, 17], [0, 68, 74, 21], [1026, 31, 59, 21], [11, 31, 59, 21], [1020, 8, 54, 17], [5, 8, 54, 17]]",text
393,person1524_virus_2658.jpeg,"[[6, 143, 120, 17], [5, 98, 62, 17], [0, 68, 85, 21], [1226, 31, 36, 21], [11, 31, 36, 21], [1220, 8, 70, 17], [5, 8, 70, 17]]",text
394,IM-0071-0001.jpeg,"[[0, 143, 126, 17], [5, 98, 62, 17], [52, 68, 22, 17], [0, 68, 45, 21], [1966, 31, 65, 17], [11, 31, 65, 17], [1959, 8, 55, 17], [0, 8, 59, 17]]",text
395,person989_virus_1667.jpeg,"[[5, 143, 121, 17], [5, 98, 62, 17], [0, 68, 63, 21], [1386, 31, 44, 17], [11, 31, 44, 17], [1380, 8, 50, 17], [5, 8, 50, 17]]",text
396,person325_bacteria_1501.jpeg,"[[6, 143, 120, 17], [5, 98, 62, 17], [0, 68, 74, 21], [1154, 31, 76, 17], [12, 31, 75, 17], [1147, 8, 74, 17], [0, 8, 78, 17]]",text
397,NORMAL2-IM-0992-0001.jpeg,"[[5, 143, 121, 17], [5, 98, 58, 17], [0, 68, 74, 21], [1314, 31, 68, 17], [11, 31, 68, 17], [1308, 8, 63, 17], [5, 8, 63, 17]]",text
398,person342_virus_702.jpeg,"[[0, 143, 124, 17], [5, 98, 62, 17], [0, 68, 83, 21], [359, 31, 61, 17], [11, 31, 61, 17], [353, 8, 65, 17], [5, 8, 65, 17]]",text
399,person500_bacteria_2105.jpeg,"[[0, 143, 126, 17], [5, 98, 58, 17], [0, 68, 74, 21], [985, 31, 57, 21], [10, 31, 57, 21], [980, 8, 53, 17], [5, 8, 53, 17]]",text
400,person1011_bacteria_2942.jpeg,"[[6, 143, 120, 17], [5, 98, 58, 17], [0, 68, 74, 21], [1033, 31, 61, 17], [10, 31, 61, 17], [1027, 8, 53, 17], [0, 8, 57, 17]]",text
401,NORMAL2-IM-0316-0001.jpeg,"[[5, 143, 121, 17], [5, 98, 62, 17], [0, 68, 85, 21], [1370, 31, 50, 17], [11, 31, 50, 17], [1364, 8, 62, 21], [5, 8, 62, 21]]",text
402,person1636_bacteria_4338.jpeg,"[[5, 143, 121, 17], [5, 98, 58, 17], [0, 68, 74, 21], [1529, 31, 54, 17], [10, 31, 54, 17], [1524, 8, 44, 17], [5, 8, 44, 17]]",text
403,person765_virus_1393.jpeg,"[[5, 143, 121, 17], [5, 98, 62, 17], [52, 68, 22, 17], [0, 68, 45, 21], [1258, 31, 52, 21], [11, 31, 52, 21], [1252, 8, 46, 17], [5, 8, 46, 17]]",text
404,person545_virus_1081.jpeg,"[[5, 143, 119, 17], [5, 98, 62, 17], [0, 68, 74, 21], [836, 31, 66, 17], [11, 31, 66, 17], [830, 8, 66, 17], [5, 8, 66, 17]]",text
405,person1770_bacteria_4614.jpeg,"[[5, 143, 119, 17], [5, 98, 58, 17], [0, 68, 63, 21], [391, 31, 50, 17], [11, 31, 50, 17], [385, 8, 47, 21], [5, 8, 47, 21]]",text
406,person548_virus_1088.jpeg,"[[5, 143, 119, 17], [5, 98, 62, 17], [0, 68, 74, 21], [922, 31, 76, 17], [11, 31, 76, 17], [916, 8, 77, 17], [5, 8, 77, 17]]",text
407,person1619_bacteria_4271.jpeg,"[[5, 143, 121, 17], [5, 98, 58, 17], [0, 68, 74, 21], [1409, 31, 39, 17], [10, 31, 39, 17], [1404, 8, 81, 17], [5, 8, 81, 17]]",text
408,person1554_bacteria_4057.jpeg,"[[5, 143, 121, 17], [5, 98, 62, 17], [0, 68, 74, 21], [1154, 31, 54, 17], [11, 31, 54, 17], [1148, 8, 87, 17], [5, 8, 87, 17]]",text
409,person344_bacteria_1585.jpeg,"[[5, 143, 121, 17], [5, 98, 58, 17], [0, 68, 85, 21], [1443, 31, 95, 17], [10, 31, 94, 17], [1438, 8, 35, 17], [5, 8, 35, 17]]",text
410,IM-0370-0001.jpeg,"[[5, 143, 121, 17], [5, 98, 62, 17], [0, 68, 85, 21], [1020, 31, 60, 21], [11, 31, 60, 21], [1014, 8, 79, 17], [5, 8, 79, 17]]",text
411,NORMAL2-IM-0448-0001.jpeg,"[[5, 143, 121, 17], [5, 98, 62, 17], [0, 68, 74, 21], [1680, 31, 56, 17], [11, 31, 56, 17], [1673, 8, 51, 21], [0, 8, 55, 21]]",text
412,person1693_bacteria_4485.jpeg,"[[5, 143, 119, 17], [5, 98, 62, 17], [0, 68, 74, 21], [304, 31, 65, 17], [10, 31, 65, 17], [299, 8, 94, 21], [5, 8, 94, 21]]",text
413,person1751_bacteria_4592.jpeg,"[[5, 143, 121, 17], [5, 98, 62, 17], [0, 68, 74, 21], [369, 31, 33, 17], [12, 31, 33, 17], [361, 8, 69, 17], [0, 8, 73, 17]]",text
414,IM-0185-0001.jpeg,"[[5, 143, 121, 17], [5, 98, 58, 17], [0, 68, 74, 21], [1364, 31, 46, 17], [11, 31, 46, 17], [1358, 8, 53, 21], [5, 8, 53, 21]]",text
415,person975_virus_1650.jpeg,"[[0, 143, 126, 17], [5, 98, 58, 17], [0, 68, 85, 21], [1290, 31, 57, 17], [11, 31, 57, 17], [1284, 8, 49, 17], [5, 8, 49, 17]]",text
416,NORMAL2-IM-1084-0001.jpeg,"[[6, 143, 120, 17], [5, 98, 62, 17], [0, 68, 85, 21], [1266, 31, 60, 17], [11, 31, 60, 17], [1260, 8, 63, 17], [5, 8, 63, 17]]",text
417,person441_virus_896.jpeg,"[[5, 143, 121, 17], [5, 98, 58, 17], [0, 68, 74, 21], [1242, 31, 73, 17], [11, 31, 73, 17], [1235, 8, 68, 17], [0, 8, 72, 17]]",text
418,person1405_virus_2408.jpeg,"[[6, 143, 120, 17], [5, 98, 58, 17], [0, 68, 74, 21], [1722, 31, 54, 17], [11, 31, 54, 17], [1716, 8, 50, 17], [5, 8, 50, 17]]",text
419,person1036_bacteria_2970.jpeg,"[[5, 143, 121, 17], [5, 98, 58, 17], [52, 68, 22, 17], [0, 68, 45, 21], [827, 31, 42, 17], [12, 31, 42, 17], [820, 8, 45, 17], [5, 8, 45, 17]]",text
420,person1491_bacteria_3893.jpeg,"[[0, 143, 126, 17], [5, 98, 62, 17], [0, 68, 74, 21], [1481, 31, 47, 21], [10, 31, 47, 21], [1475, 8, 35, 17], [0, 8, 39, 17]]",text
421,person25_bacteria_119.jpeg,"[[0, 143, 124, 17], [5, 98, 62, 17], [0, 68, 74, 21], [834, 31, 50, 21], [11, 31, 50, 21], [828, 8, 32, 17], [5, 8, 32, 17]]",text
422,person547_bacteria_2294.jpeg,"[[5, 143, 119, 17], [5, 98, 58, 17], [0, 68, 74, 21], [713, 31, 47, 17], [10, 31, 47, 17], [708, 8, 33, 17], [5, 8, 33, 17]]",text
423,IM-0361-0001.jpeg,"[[5, 143, 121, 17], [5, 98, 58, 17], [0, 68, 63, 21], [1476, 31, 64, 17], [11, 31, 64, 17], [1470, 8, 52, 21], [5, 8, 52, 21]]",text
424,person1585_bacteria_4155.jpeg,"[[5, 143, 121, 17], [5, 98, 58, 17], [0, 68, 74, 21], [1034, 31, 51, 17], [11, 31, 51, 17], [1028, 8, 73, 17], [5, 8, 73, 17]]",text
425,person27_bacteria_138.jpeg,"[[5, 143, 121, 17], [5, 98, 62, 17], [0, 68, 74, 21], [926, 31, 38, 17], [11, 31, 38, 17], [920, 8, 68, 17], [5, 8, 68, 17]]",text
426,IM-0669-0001.jpeg,"[[5, 143, 121, 17], [5, 98, 58, 17], [0, 68, 74, 21], [1363, 31, 74, 21], [10, 31, 74, 21], [1358, 8, 69, 17], [5, 8, 69, 17]]",text
427,NORMAL2-IM-1279-0001.jpeg,"[[5, 143, 121, 17], [5, 98, 58, 17], [0, 68, 74, 21], [1862, 31, 40, 17], [11, 31, 40, 17], [1855, 8, 25, 21], [0, 8, 29, 21]]",text
428,person952_bacteria_2877.jpeg,"[[5, 143, 121, 17], [5, 98, 62, 17], [0, 68, 74, 21], [986, 31, 58, 17], [11, 31, 58, 17], [980, 8, 67, 17], [5, 8, 67, 17]]",text
429,person1823_bacteria_4682.jpeg,"[[6, 143, 120, 17], [5, 98, 62, 17], [0, 68, 85, 21], [986, 31, 50, 17], [11, 31, 50, 17], [979, 8, 51, 17], [0, 8, 55, 17]]",text
430,person597_bacteria_2451.jpeg,"[[5, 143, 121, 17], [5, 98, 62, 17], [0, 68, 72, 21], [969, 31, 57, 17], [10, 31, 57, 17], [964, 8, 41, 17], [5, 8, 41, 17]]",text
431,person1897_bacteria_4789.jpeg,"[[5, 143, 121, 17], [5, 98, 58, 17], [52, 68, 22, 17], [0, 68, 45, 21], [1098, 31, 60, 17], [11, 31, 60, 17], [1091, 8, 51, 21], [0, 8, 55, 21]]",text
432,person1429_bacteria_3691.jpeg,"[[5, 143, 121, 17], [5, 98, 58, 17], [0, 68, 85, 21], [1610, 31, 57, 17], [11, 31, 57, 17], [1603, 8, 39, 17], [0, 8, 43, 17]]",text
433,NORMAL2-IM-0073-0001.jpeg,"[[5, 143, 121, 17], [5, 98, 62, 17], [0, 68, 63, 21], [2402, 31, 72, 17], [11, 31, 72, 17], [2396, 8, 64, 17], [5, 8, 64, 17]]",text
434,person97_virus_180.jpeg,"[[6, 143, 120, 17], [5, 98, 58, 17], [0, 68, 74, 21], [1089, 31, 85, 21], [10, 31, 85, 21], [1083, 8, 61, 17], [0, 8, 65, 17]]",text
435,IM-0084-0001.jpeg,"[[5, 143, 121, 17], [5, 98, 62, 17], [0, 68, 74, 21], [1660, 31, 59, 17], [11, 31, 59, 17], [1654, 8, 66, 17], [5, 8, 66, 17]]",text
436,person1908_bacteria_4811.jpeg,"[[6, 143, 120, 17], [5, 98, 62, 17], [0, 68, 74, 21], [1258, 31, 61, 17], [11, 31, 61, 17], [1252, 8, 40, 17], [5, 8, 40, 17]]",text
437,person441_virus_897.jpeg,"[[6, 143, 120, 17], [5, 98, 58, 17], [0, 68, 85, 21], [643, 31, 66, 17], [11, 31, 65, 17], [638, 8, 54, 17], [5, 8, 54, 17]]",text
438,person940_virus_1609.jpeg,"[[5, 143, 119, 17], [5, 98, 58, 17], [0, 68, 85, 21], [829, 31, 60, 21], [11, 31, 60, 21], [823, 8, 35, 17], [5, 8, 35, 17]]",text
439,person1577_virus_2735.jpeg,"[[5, 143, 121, 17], [5, 98, 62, 17], [0, 68, 74, 21], [1297, 31, 51, 17], [10, 31, 51, 17], [1292, 8, 43, 17], [5, 8, 43, 17]]",text
440,person1145_bacteria_3090.jpeg,"[[6, 143, 120, 17], [5, 98, 62, 17], [52, 68, 22, 17], [0, 68, 45, 21], [882, 31, 54, 17], [11, 31, 54, 17], [876, 8, 70, 17], [5, 8, 70, 17]]",text
441,person1067_virus_1770.jpeg,"[[5, 143, 119, 17], [5, 98, 58, 17], [0, 68, 85, 21], [898, 31, 47, 17], [12, 31, 46, 17], [892, 8, 43, 17], [5, 8, 43, 17]]",text
442,person1686_bacteria_4466.jpeg,"[[5, 143, 121, 17], [5, 98, 58, 17], [0, 68, 85, 21], [409, 31, 70, 17], [11, 31, 70, 17], [402, 8, 55, 17], [0, 8, 59, 17]]",text
443,person1639_bacteria_4343.jpeg,"[[5, 143, 121, 17], [5, 98, 62, 17], [0, 68, 85, 21], [738, 31, 47, 21], [12, 31, 46, 21], [732, 8, 54, 21], [5, 8, 54, 21]]",text
444,person366_bacteria_1664.jpeg,"[[6, 143, 120, 17], [5, 98, 62, 17], [0, 68, 74, 21], [858, 31, 73, 17], [11, 31, 73, 17], [852, 8, 78, 17], [5, 8, 78, 17]]",text
445,person531_bacteria_2235.jpeg,"[[0, 143, 126, 17], [5, 98, 62, 17], [52, 68, 22, 17], [0, 68, 45, 21], [825, 31, 64, 21], [10, 31, 64, 21], [820, 8, 65, 17], [5, 8, 65, 17]]",text
446,NORMAL2-IM-0130-0001.jpeg,"[[0, 143, 126, 17], [5, 98, 58, 17], [0, 68, 85, 21], [1733, 31, 45, 17], [11, 31, 45, 17], [1727, 8, 85, 17], [5, 8, 85, 17]]",text
447,person1482_virus_2570.jpeg,"[[5, 143, 121, 17], [5, 98, 58, 17], [0, 68, 74, 21], [994, 31, 37, 17], [11, 31, 37, 17], [988, 8, 73, 17], [5, 8, 73, 17]]",text
448,person1582_bacteria_4143.jpeg,"[[5, 143, 121, 17], [5, 98, 58, 17], [0, 68, 85, 21], [1258, 31, 63, 17], [11, 31, 63, 17], [1252, 8, 46, 17], [5, 8, 46, 17]]",text
449,person1438_bacteria_3715.jpeg,"[[5, 143, 121, 17], [5, 98, 62, 17], [0, 68, 74, 21], [849, 31, 50, 21], [10, 31, 50, 21], [844, 8, 64, 17], [5, 8, 64, 17]]",text
450,person331_bacteria_1528.jpeg,"[[5, 143, 121, 17], [5, 98, 58, 17], [0, 68, 85, 21], [921, 31, 50, 17], [10, 31, 50, 17], [916, 8, 41, 17], [5, 8, 41, 17]]",text
451,person596_bacteria_2441.jpeg,"[[5, 143, 119, 17], [5, 98, 58, 17], [0, 68, 72, 21], [754, 31, 54, 17], [11, 31, 54, 17], [748, 8, 45, 21], [5, 8, 45, 21]]",text
452,IM-0478-0001.jpeg,"[[6, 143, 120, 17], [5, 98, 62, 17], [0, 68, 72, 21], [1581, 31, 67, 17], [10, 31, 67, 17], [1576, 8, 60, 17], [5, 8, 60, 17]]",text
453,person894_bacteria_2819.jpeg,"[[6, 143, 120, 17], [5, 98, 62, 17], [0, 68, 85, 21], [653, 31, 51, 21], [12, 31, 50, 21], [647, 8, 54, 21], [5, 8, 54, 21]]",text
454,person1935_bacteria_4850.jpeg,"[[5, 143, 121, 17], [5, 98, 58, 17], [0, 68, 74, 21], [1553, 31, 35, 17], [10, 31, 35, 17], [1548, 8, 53, 17], [5, 8, 53, 17]]",text
455,person387_bacteria_1772.jpeg,"[[0, 143, 126, 17], [5, 98, 58, 17], [0, 68, 74, 21], [730, 31, 35, 17], [11, 31, 35, 17], [724, 8, 85, 17], [5, 8, 85, 17]]",text
456,NORMAL2-IM-0338-0001.jpeg,"[[0, 143, 126, 17], [5, 98, 58, 17], [0, 68, 74, 21], [1356, 31, 71, 17], [11, 31, 71, 17], [1350, 8, 39, 17], [5, 8, 39, 17]]",text
457,IM-0355-0001.jpeg,"[[5, 143, 121, 17], [5, 98, 58, 17], [0, 68, 63, 21], [1278, 31, 51, 17], [11, 31, 51, 17], [1272, 8, 75, 17], [5, 8, 75, 17]]",text
458,person1100_bacteria_3041.jpeg,"[[5, 143, 121, 17], [5, 98, 58, 17], [0, 68, 72, 21], [1161, 31, 61, 17], [10, 31, 61, 17], [1156, 8, 83, 17], [5, 8, 83, 17]]",text
459,NORMAL2-IM-0476-0001.jpeg,"[[0, 143, 126, 17], [5, 98, 58, 17], [0, 68, 74, 21], [1494, 31, 54, 21], [11, 31, 54, 21], [1488, 8, 51, 17], [5, 8, 51, 17]]",text
460,person493_virus_999.jpeg,"[[5, 143, 121, 17], [5, 98, 62, 17], [0, 68, 74, 21], [1178, 31, 87, 17], [11, 31, 87, 17], [1172, 8, 46, 17], [5, 8, 46, 17]]",text
461,person465_bacteria_1977.jpeg,"[[5, 143, 121, 17], [5, 98, 62, 17], [0, 68, 63, 21], [906, 31, 62, 17], [11, 31, 62, 17], [900, 8, 38, 17], [5, 8, 38, 17]]",text
462,person61_bacteria_288.jpeg,"[[5, 143, 121, 17], [5, 98, 62, 17], [52, 68, 22, 17], [0, 68, 45, 21], [1086, 31, 57, 17], [11, 31, 57, 17], [1080, 8, 63, 21], [5, 8, 63, 21]]",text
463,person605_bacteria_2468.jpeg,"[[5, 143, 121, 17], [5, 98, 62, 17], [52, 68, 22, 17], [0, 68, 45, 21], [834, 31, 56, 17], [11, 31, 56, 17], [828, 8, 44, 17], [5, 8, 44, 17]]",text
464,person1372_bacteria_3498.jpeg,"[[5, 143, 121, 17], [5, 98, 62, 17], [0, 68, 63, 21], [1762, 31, 58, 17], [11, 31, 58, 17], [1756, 8, 53, 17], [5, 8, 53, 17]]",text
465,NORMAL2-IM-0925-0001.jpeg,"[[5, 143, 121, 17], [5, 98, 58, 17], [0, 68, 83, 21], [1791, 31, 95, 17], [10, 31, 98, 17], [1786, 8, 75, 21], [5, 8, 75, 21]]",text
466,NORMAL2-IM-1017-0001.jpeg,"[[5, 143, 121, 17], [5, 98, 62, 17], [0, 68, 74, 21], [1270, 31, 81, 18], [11, 31, 81, 18], [1263, 8, 57, 17], [0, 8, 61, 17]]",text
467,person485_bacteria_2049.jpeg,"[[5, 143, 121, 17], [5, 98, 58, 17], [52, 68, 22, 17], [0, 68, 45, 21], [2240, 31, 32, 17], [11, 31, 32, 17], [2234, 8, 68, 21], [5, 8, 68, 21]]",text
468,person1592_bacteria_4178.jpeg,"[[5, 143, 121, 17], [5, 98, 62, 17], [0, 68, 74, 21], [858, 31, 85, 17], [11, 31, 85, 17], [852, 8, 53, 17], [5, 8, 53, 17]]",text
469,IM-0620-0001.jpeg,"[[5, 143, 121, 17], [5, 98, 58, 17], [0, 68, 74, 21], [1420, 31, 66, 17], [11, 31, 66, 17], [1414, 8, 51, 17], [5, 8, 51, 17]]",text
470,person1347_virus_2323.jpeg,"[[5, 143, 119, 17], [5, 98, 62, 17], [0, 68, 85, 21], [1225, 31, 61, 17], [10, 31, 61, 17], [1220, 8, 54, 17], [5, 8, 54, 17]]",text
471,person277_bacteria_1304.jpeg,"[[5, 143, 121, 17], [5, 98, 62, 17], [0, 68, 74, 21], [801, 31, 95, 17], [10, 31, 97, 17], [796, 8, 62, 21], [5, 8, 62, 21]]",text
472,person942_virus_1611.jpeg,"[[5, 143, 121, 17], [5, 98, 62, 17], [0, 68, 85, 21], [1498, 31, 64, 21], [11, 31, 64, 21], [1492, 8, 32, 17], [5, 8, 32, 17]]",text
473,IM-0372-0001.jpeg,"[[5, 143, 121, 17], [5, 98, 62, 17], [0, 68, 74, 21], [1696, 31, 57, 17], [11, 31, 57, 17], [1690, 8, 70, 17], [5, 8, 70, 17]]",text
474,IM-0227-0001.jpeg,"[[5, 143, 121, 17], [5, 98, 62, 17], [0, 68, 85, 21], [1776, 31, 61, 17], [11, 31, 61, 17], [1769, 8, 56, 17], [0, 8, 60, 17]]",text
475,person274_bacteria_1290.jpeg,"[[6, 143, 120, 17], [5, 98, 62, 17], [0, 68, 85, 21], [1593, 31, 57, 17], [12, 31, 57, 17], [1587, 8, 82, 17], [5, 8, 83, 17]]",text
476,person589_bacteria_2425.jpeg,"[[0, 143, 126, 17], [5, 98, 62, 17], [0, 68, 74, 21], [642, 31, 79, 17], [11, 31, 79, 17], [636, 8, 83, 21], [5, 8, 83, 21]]",text
477,person357_bacteria_1639.jpeg,"[[5, 143, 121, 17], [5, 98, 62, 17], [0, 68, 74, 21], [1456, 31, 69, 17], [11, 31, 69, 17], [1450, 8, 34, 17], [5, 8, 34, 17]]",text
478,person612_bacteria_2478.jpeg,"[[5, 143, 121, 17], [5, 98, 58, 17], [0, 68, 74, 21], [1018, 31, 64, 17], [11, 31, 64, 17], [1012, 8, 77, 17], [5, 8, 77, 17]]",text
479,IM-0414-0001.jpeg,"[[5, 143, 121, 17], [5, 98, 62, 17], [0, 68, 74, 21], [1356, 31, 57, 17], [11, 31, 57, 17], [1350, 8, 47, 21], [5, 8, 47, 21]]",text
480,person253_bacteria_1156.jpeg,"[[6, 143, 118, 17], [5, 98, 58, 17], [0, 68, 85, 21], [762, 31, 47, 17], [11, 31, 47, 17], [756, 8, 86, 17], [5, 8, 86, 17]]",text
481,person1463_bacteria_3808.jpeg,"[[5, 143, 121, 17], [5, 98, 58, 17], [0, 68, 74, 21], [1338, 31, 77, 21], [11, 31, 77, 21], [1332, 8, 59, 17], [5, 8, 59, 17]]",text
482,person65_virus_123.jpeg,"[[5, 143, 121, 17], [5, 98, 58, 17], [0, 68, 63, 21], [1226, 31, 77, 17], [11, 31, 77, 17], [1220, 8, 50, 21], [5, 8, 50, 21]]",text
483,IM-0513-0001.jpeg,"[[5, 143, 121, 17], [5, 98, 58, 17], [0, 68, 85, 21], [1398, 31, 60, 17], [11, 31, 60, 17], [1391, 8, 70, 21], [0, 8, 74, 21]]",text
484,NORMAL2-IM-1294-0001.jpeg,"[[5, 143, 121, 17], [5, 98, 62, 17], [0, 68, 63, 21], [1548, 31, 89, 21], [11, 31, 89, 21], [1542, 8, 48, 17], [5, 8, 48, 17]]",text
485,person1408_bacteria_3579.jpeg,"[[5, 143, 121, 17], [5, 98, 58, 17], [0, 68, 74, 21], [1650, 31, 68, 17], [11, 31, 68, 17], [1644, 8, 70, 21], [5, 8, 70, 21]]",text
486,NORMAL2-IM-0273-0001.jpeg,"[[5, 143, 121, 17], [5, 98, 58, 17], [0, 68, 74, 21], [1626, 31, 78, 17], [11, 31, 78, 17], [1620, 8, 62, 17], [5, 8, 62, 17]]",text
487,person413_bacteria_1834.jpeg,"[[5, 143, 121, 17], [5, 98, 62, 17], [0, 68, 74, 21], [1074, 31, 57, 17], [11, 31, 57, 17], [1068, 8, 60, 17], [5, 8, 60, 17]]",text
488,person370_bacteria_1689.jpeg,"[[5, 143, 121, 17], [5, 98, 62, 17], [0, 68, 74, 21], [946, 31, 35, 21], [11, 31, 35, 21], [940, 8, 62, 17], [5, 8, 62, 17]]",text
489,IM-0429-0001-0001.jpeg,"[[5, 143, 121, 17], [5, 98, 62, 17], [0, 68, 83, 21], [1823, 31, 65, 21], [10, 31, 65, 21], [1818, 8, 54, 17], [5, 8, 54, 17]]",text
490,person326_virus_672.jpeg,"[[5, 143, 121, 17], [5, 98, 62, 17], [0, 68, 74, 21], [1393, 31, 51, 17], [10, 31, 51, 17], [1388, 8, 42, 17], [5, 8, 42, 17]]",text
491,person253_bacteria_1157.jpeg,"[[5, 143, 121, 17], [5, 98, 58, 17], [0, 68, 83, 21], [1012, 31, 67, 17], [11, 31, 67, 17], [1006, 8, 59, 21], [5, 8, 59, 21]]",text
492,person1504_bacteria_3931.jpeg,"[[5, 143, 119, 17], [5, 98, 58, 17], [0, 68, 74, 21], [970, 31, 46, 17], [11, 31, 46, 17], [964, 8, 42, 17], [5, 8, 42, 17]]",text
493,person1903_bacteria_4797.jpeg,"[[6, 143, 120, 17], [5, 98, 58, 17], [0, 68, 74, 21], [1546, 31, 51, 17], [11, 31, 51, 17], [1540, 8, 77, 17], [5, 8, 77, 17]]",text
494,person128_bacteria_608.jpeg,"[[5, 143, 121, 17], [5, 98, 62, 17], [0, 68, 85, 21], [992, 31, 94, 17], [11, 31, 130, 21], [985, 8, 76, 17], [0, 8, 80, 17]]",text
495,person35_bacteria_181.jpeg,"[[5, 143, 121, 17], [5, 98, 58, 17], [0, 68, 85, 21], [1618, 31, 54, 17], [11, 31, 54, 17], [1613, 8, 37, 17], [6, 8, 37, 17]]",text
496,IM-0354-0001.jpeg,"[[5, 143, 121, 17], [5, 98, 62, 17], [0, 68, 74, 21], [1444, 31, 51, 17], [11, 31, 51, 17], [1438, 8, 81, 17], [5, 8, 81, 17]]",text
497,NORMAL2-IM-0297-0001.jpeg,"[[5, 143, 121, 17], [5, 98, 58, 17], [0, 68, 74, 21], [1795, 31, 52, 17], [11, 31, 51, 17], [1789, 8, 50, 17], [0, 8, 54, 17]]",text
498,person1400_bacteria_3553.jpeg,"[[5, 143, 121, 17], [5, 98, 62, 17], [0, 68, 74, 21], [1146, 31, 51, 17], [11, 31, 51, 17], [1140, 8, 71, 21], [5, 8, 71, 21]]",text
499,person1679_bacteria_4448.jpeg,"[[5, 143, 119, 17], [5, 98, 58, 17], [0, 68, 74, 21], [385, 31, 71, 21], [10, 31, 71, 21], [380, 8, 55, 21], [5, 8, 55, 21]]",text
500,person155_bacteria_729.jpeg,"[[5, 143, 121, 17], [5, 98, 62, 17], [0, 68, 85, 21], [1129, 31, 47, 17], [10, 31, 47, 17], [1123, 8, 65, 17], [0, 8, 69, 17]]",text
501,NORMAL2-IM-0171-0001.jpeg,"[[5, 143, 121, 17], [5, 98, 62, 17], [0, 68, 74, 21], [1658, 31, 48, 17], [11, 31, 48, 17], [1652, 8, 41, 17], [5, 8, 41, 17]]",text
502,person1564_virus_2719.jpeg,"[[5, 143, 121, 17], [5, 98, 62, 17], [0, 68, 85, 21], [969, 31, 68, 21], [10, 31, 68, 21], [964, 8, 56, 21], [5, 8, 56, 21]]",text
503,NORMAL2-IM-1266-0001-0002.jpeg,"[[5, 143, 121, 17], [5, 98, 62, 17], [0, 68, 63, 21], [1468, 31, 48, 21], [11, 31, 48, 21], [1461, 8, 51, 17], [0, 8, 55, 17]]",text
504,person594_virus_1145.jpeg,"[[5, 143, 121, 17], [5, 98, 58, 17], [0, 68, 74, 21], [1218, 31, 68, 17], [11, 31, 68, 17], [1212, 8, 93, 21], [5, 8, 93, 21]]",text
505,person277_bacteria_1305.jpeg,"[[5, 143, 121, 17], [5, 98, 58, 17], [0, 68, 83, 21], [1130, 31, 61, 17], [11, 31, 61, 17], [1124, 8, 100, 17], [5, 8, 102, 17]]",text
506,NORMAL2-IM-1131-0001.jpeg,"[[5, 143, 121, 17], [5, 98, 58, 17], [0, 68, 74, 21], [1621, 31, 66, 17], [10, 31, 66, 17], [1616, 8, 44, 17], [5, 8, 44, 17]]",text
507,person1187_bacteria_3136.jpeg,"[[5, 143, 121, 17], [5, 98, 62, 17], [0, 68, 74, 21], [898, 31, 69, 17], [12, 31, 68, 17], [892, 8, 54, 21], [5, 8, 54, 21]]",text
508,person1455_virus_2490.jpeg,"[[5, 143, 121, 17], [5, 98, 58, 17], [0, 68, 85, 21], [946, 31, 75, 17], [12, 31, 74, 17], [939, 8, 43, 21], [0, 8, 47, 21]]",text
509,person531_bacteria_2236.jpeg,"[[0, 143, 124, 17], [5, 98, 58, 17], [0, 68, 74, 21], [786, 31, 94, 17], [11, 31, 124, 17], [780, 8, 79, 17], [5, 8, 79, 17]]",text
510,person845_virus_1489.jpeg,"[[5, 143, 121, 17], [5, 98, 58, 17], [0, 68, 74, 21], [1354, 31, 61, 17], [11, 31, 61, 17], [1348, 8, 53, 17], [5, 8, 53, 17]]",text
511,NORMAL2-IM-0741-0001.jpeg,"[[5, 143, 121, 17], [5, 98, 58, 17], [0, 68, 85, 21], [1146, 31, 88, 17], [11, 31, 88, 17], [1140, 8, 71, 17], [5, 8, 71, 17]]",text
512,IM-0487-0001.jpeg,"[[5, 143, 121, 17], [5, 98, 62, 17], [0, 68, 74, 21], [1684, 31, 86, 17], [11, 31, 86, 17], [1679, 8, 78, 21], [6, 8, 78, 21]]",text
513,person138_bacteria_659.jpeg,"[[5, 143, 121, 17], [5, 98, 58, 17], [0, 68, 85, 21], [1154, 31, 38, 21], [11, 31, 38, 21], [1148, 8, 53, 17], [5, 8, 53, 17]]",text
514,person1838_bacteria_4703.jpeg,"[[5, 143, 121, 17], [5, 98, 58, 17], [0, 68, 85, 21], [1234, 31, 45, 17], [11, 31, 45, 17], [1229, 8, 55, 17], [6, 8, 55, 17]]",text
